year,country,ccode,protestdays,demand_labor,demand_land,demand_policebrutality,demand_political,demand_price,demand_removal,demand_social,nonviolent,protesterviolence,state_violence,both_violence
1992,Nepal,790,25,0,0,1,2,1,2,0,4,1,1,1
1992,Netherlands,210,0,0,0,0,0,0,0,0,0,0,0,0
1992,Nicaragua,93,5,0,0,0,4,1,1,0,2,3,3,3
1992,Niger,436,3,0,0,0,3,0,0,1,3,0,0,0
1992,Nigeria,475,2,0,0,0,1,1,0,0,0,2,1,1
1992,North Korea,731,1,0,0,0,0,1,0,0,0,1,1,1
1992,Norway,385,1,1,0,0,0,0,0,0,1,0,0,0
1992,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
1992,Pakistan,770,8,0,0,0,5,0,0,0,3,2,1,1
1992,Panama,95,4,0,0,0,3,0,0,0,1,2,2,1
1992,Papua New Guinea,910,0,0,0,0,0,0,0,0,0,0,0,0
1992,Paraguay,150,0,0,0,0,0,0,0,0,0,0,0,0
1992,Peru,135,4,2,0,0,2,0,0,0,2,1,0,0
1992,Philippines,840,1,0,0,0,0,0,1,0,1,0,0,0
1992,Poland,290,3,0,0,0,2,2,0,0,3,0,0,0
1992,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0
1992,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
1992,Romania,360,0,0,0,0,0,0,0,0,0,0,0,0
1992,Russia,365,11,1,0,1,5,4,1,0,10,1,3,1
1992,Rwanda,517,3,0,0,0,3,0,0,0,1,2,1,1
1992,Saudi Arabia,670,0,0,0,0,0,0,0,0,0,0,0,0
1992,Senegal,433,0,0,0,0,0,0,0,0,0,0,0,0
1992,Sierra Leone,451,0,0,0,0,0,0,0,0,0,0,0,0
1992,Singapore,830,0,0,0,0,0,0,0,0,0,0,0,0
1992,Slovenia,349,0,0,0,0,0,0,0,0,0,0,0,0
1992,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
1992,South Africa,560,26,0,0,0,19,1,0,0,14,5,3,2
1992,South Korea,732,17,0,0,1,9,0,0,0,8,2,2,2
1992,Spain,230,5,4,1,0,3,0,1,0,3,2,0,0
1992,Sri Lanka,780,4,0,0,0,3,0,0,1,2,2,0,0
1992,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0
1992,Suriname,115,0,0,0,0,0,0,0,0,0,0,0,0
1992,Swaziland,572,0,0,0,0,0,0,0,0,0,0,0,0
1992,Sweden,380,1,0,0,0,1,1,0,0,1,0,0,0
1992,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
1992,Syria,652,0,0,0,0,0,0,0,0,0,0,0,0
1992,Taiwan,713,40,0,0,0,8,0,1,0,7,2,3,2
1992,Tajikistan,702,10,0,0,0,3,0,0,0,2,1,1,0
1992,Tanzania,510,1,0,0,0,1,0,1,0,1,0,0,0
1992,Thailand,800,10,0,0,0,0,0,4,0,4,0,1,0
1992,Togo,461,5,1,0,0,4,0,1,0,3,2,0,0
1992,Tunisia,616,0,0,0,0,0,0,0,0,0,0,0,0
1992,Turkey,640,2,0,0,0,1,0,0,0,0,1,1,1
1992,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
1992,Uganda,500,0,0,0,0,0,0,0,0,0,0,0,0
1992,Ukraine,369,1,0,0,0,0,1,0,0,1,0,0,0
1992,United Arab Emirate,696,0,0,0,0,0,0,0,0,0,0,0,0
1992,United Kingdom,200,21,8,0,1,17,1,0,0,19,2,0,0
1992,Uruguay,165,11,4,0,0,2,0,0,0,6,0,0,0
1992,Uzbekistan,704,1,0,0,0,0,1,0,0,1,0,1,0
1992,Venezuela,101,52,3,0,4,23,1,0,1,17,9,2,1
1992,Vietnam,816,0,0,0,0,0,0,0,0,0,0,0,0
1992,Yemen,679,8,0,0,0,1,1,1,0,1,1,1,1
1992,Yugoslavia,345,1,0,0,0,1,0,0,0,1,0,1,0
1992,Yugoslavia,347,12,0,0,0,5,0,7,1,9,2,0,0
1992,Zambia,551,6,0,0,0,3,2,0,0,4,1,1,0
1992,Zimbabwe,552,5,0,0,0,2,0,0,0,0,2,1,1
1993,Afghanistan,700,0,0,0,0,0,0,0,0,0,0,0,0
1993,Albania,339,2,0,0,0,2,0,1,0,2,0,0,0
1993,Algeria,615,0,0,0,0,0,0,0,0,0,0,0,0
1993,Angola,540,0,0,0,0,0,0,0,0,0,0,0,0
1993,Argentina,160,4,2,0,0,1,0,0,0,2,1,0,0
1993,Armenia,371,1,0,0,0,0,0,1,0,1,0,0,0
1993,Austria,305,0,0,0,0,0,0,0,0,0,0,0,0
1993,Azerbaijan,373,5,0,0,0,4,0,0,0,3,1,1,1
1993,Bahrain,692,0,0,0,0,0,0,0,0,0,0,0,0
1993,Bangladesh,771,0,0,0,0,0,0,0,0,0,0,0,0
1993,Belarus,370,0,0,0,0,0,0,0,0,0,0,0,0
1993,Belgium,211,2,1,0,0,2,1,0,0,2,0,0,0
1993,Benin,434,0,0,0,0,0,0,0,0,0,0,0,0
1993,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
1993,Bolivia,145,2,0,0,0,2,0,0,0,2,0,0,0
1993,Bosnia,346,0,0,0,0,0,0,0,0,0,0,0,0
1993,Botswana,571,0,0,0,0,0,0,0,0,0,0,0,0
1993,Brazil,140,10,0,0,0,3,0,0,0,3,0,0,0
1993,Bulgaria,355,17,0,0,0,0,0,1,0,1,0,0,0
1993,Burkina Faso,439,0,0,0,0,0,0,0,0,0,0,0,0
1993,Burundi,516,8,0,0,0,8,0,0,3,8,0,1,0
1993,Cambodia,811,0,0,0,0,0,0,0,0,0,0,0,0
1993,Cameroon,471,3,0,0,0,2,0,0,1,3,0,1,0
1993,Canada,20,63,0,0,0,2,0,0,0,2,0,0,0
1993,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
1993,Central African Republic,482,2,2,0,0,0,0,0,0,0,2,0,0
1993,Chad,483,2,0,0,0,2,0,0,0,0,2,1,1
1993,Chile,155,2,0,0,0,2,0,0,0,1,1,1,1
1993,China,710,3,0,0,0,0,2,0,0,0,2,0,0
1993,Colombia,100,22,0,0,0,6,0,0,0,6,0,0,0
1993,Comoros,581,0,0,0,0,0,0,0,0,0,0,0,0
1993,Congo Brazzaville,484,9,1,0,0,7,0,4,0,1,7,4,4
1993,Congo Kinshasa,490,5,2,0,0,1,0,1,0,1,2,1,1
1993,Costa Rica,94,1,0,1,0,0,0,0,0,0,1,0,0
1993,Croatia,344,0,0,0,0,0,0,0,0,0,0,0,0
1993,Cuba,40,0,0,0,0,0,0,0,0,0,0,0,0
1993,Cyprus,352,4,0,0,0,4,0,0,0,4,0,0,0
1993,Czech Republic,316,0,0,0,0,0,0,0,0,0,0,0,0
1993,Denmark,390,2,0,0,0,2,0,0,0,0,2,1,1
1993,Djibouti,522,1,0,0,0,0,0,0,1,1,0,0,0
1993,Dominican Republic,42,2,1,0,0,0,0,0,0,0,1,0,0
1993,Ecuador,130,75,2,0,0,4,0,0,0,5,0,0,0
1993,Egypt,651,3,0,0,2,1,0,1,0,3,0,2,0
1993,El Salvador,92,2,0,0,0,2,0,0,0,1,1,1,1
1993,Equatorial Guinea,411,1,0,0,0,1,0,0,0,1,0,0,0
1993,Eritrea,531,0,0,0,0,0,0,0,0,0,0,0,0
1993,Estonia,366,1,0,0,0,1,0,0,0,1,0,0,0
1993,Ethiopia,530,0,0,0,0,0,0,0,0,0,0,0,0
1993,Finland,375,0,0,0,0,0,0,0,0,0,0,0,0
1993,France,220,26,10,0,4,16,10,0,0,13,13,0,0
1993,Gabon,481,9,2,0,0,2,0,1,0,3,3,1,1
1993,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0
1993,Georgia,372,0,0,0,0,0,0,0,0,0,0,0,0
1993,Germany,255,13,3,0,0,10,0,0,0,12,1,0,0
1993,Ghana,452,2,1,0,0,0,1,0,0,1,1,0,0
1993,Greece,350,2,0,0,0,2,0,0,0,1,1,1,1
1993,Guatemala,90,3,2,0,0,1,2,0,0,2,1,0,0
1993,Guinea,438,4,0,0,0,2,0,0,0,1,1,2,1
1993,Guinea-Bissau,404,0,0,0,0,0,0,0,0,0,0,0,0
1993,Guyana,110,0,0,0,0,0,0,0,0,0,0,0,0
1993,Haiti,41,5,0,0,0,5,0,0,0,2,3,0,0
1993,Honduras,91,2,0,0,0,2,0,0,0,2,0,0,0
1993,Hungary,310,1,0,0,0,1,0,0,0,1,0,0,0
1993,India,750,5,0,0,1,2,0,0,0,3,0,2,0
1993,Indonesia,850,14,0,0,1,1,0,0,2,4,0,0,0
1993,Iran,630,0,0,0,0,0,0,0,0,0,0,0,0
1993,Iraq,645,0,0,0,0,0,0,0,0,0,0,0,0
1993,Ireland,205,9,0,1,0,4,5,0,0,9,0,0,0
1993,Italy,325,9,1,0,0,6,0,0,0,6,1,0,0
1993,Ivory Coast,437,1,1,0,0,0,0,0,0,0,1,0,0
1993,Jamaica,51,90,0,0,1,0,0,0,0,1,0,0,0
1993,Japan,740,2,0,0,0,0,2,0,0,2,0,0,0
1993,Jordan,663,0,0,0,0,0,0,0,0,0,0,0,0
1993,Kazakhstan,705,1,1,0,0,0,0,0,0,0,1,1,1
1993,Kenya,501,2,0,0,0,2,0,0,0,0,2,2,2
1993,Kuwait,690,1,1,0,0,0,0,0,0,1,0,0,0
1993,Kyrgyzstan,703,0,0,0,0,0,0,0,0,0,0,0,0
1993,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
1993,Latvia,367,1,0,0,0,1,0,0,0,1,0,0,0
1993,Lebanon,660,3,0,0,1,2,0,0,0,3,0,2,0
1993,Lesotho,570,0,0,0,0,0,0,0,0,0,0,0,0
1993,Liberia,450,2,0,0,0,0,1,0,0,0,1,0,0
1993,Libya,620,26,1,0,0,0,0,0,0,1,0,1,0
1993,Lithuania,368,0,0,0,0,0,0,0,0,0,0,0,0
1993,Luxembourg,212,1,0,0,0,1,0,0,0,1,0,0,0
1993,Macedonia,343,5,0,0,0,2,0,0,0,0,2,1,1
1993,Madagascar,580,5,0,0,0,1,0,0,0,1,0,1,0
1993,Malawi,553,0,0,0,0,0,0,0,0,0,0,0,0
1993,Malaysia,820,2,1,0,0,1,0,0,0,2,0,0,0
1993,Mali,432,5,0,0,0,1,0,0,0,0,1,1,1
1993,Mauritania,435,0,0,0,0,0,0,0,0,0,0,0,0
1993,Mauritius,590,1,0,0,0,1,0,0,0,1,0,0,0
1993,Mexico,70,1,0,0,0,1,0,0,0,1,0,0,0
1993,Moldova,359,2,0,0,0,2,0,0,0,2,0,0,0
1993,Mongolia,712,1,0,0,0,1,0,0,0,1,0,0,0
1993,Morocco,600,0,0,0,0,0,0,0,0,0,0,0,0
1993,Mozambique,541,5,2,0,0,1,2,0,0,1,3,2,1
1993,Myanmar,775,0,0,0,0,0,0,0,0,0,0,0,0
1993,Namibia,565,0,0,0,0,0,0,0,0,0,0,0,0
1993,Nepal,790,12,0,1,0,3,0,2,0,3,3,3,1
1993,Netherlands,210,3,0,0,0,2,0,0,0,2,0,0,0
1993,Nicaragua,93,7,0,0,0,2,2,0,0,2,1,1,1
1993,Niger,436,7,1,0,0,3,0,0,0,1,3,1,1
1993,Nigeria,475,2,0,0,0,1,0,0,0,0,1,0,0
1993,North Korea,731,5,0,0,0,1,0,0,0,0,1,0,0
1993,Norway,385,0,0,0,0,0,0,0,0,0,0,0,0
1993,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
1993,Pakistan,770,0,0,0,0,0,0,0,0,0,0,0,0
1993,Panama,95,5,0,1,0,4,0,0,0,3,1,4,1
1993,Papua New Guinea,910,1,0,0,0,0,0,1,0,1,0,0,0
1993,Paraguay,150,1,0,0,0,1,0,0,0,1,0,0,0
1993,Peru,135,2,0,0,0,2,0,0,0,2,0,0,0
1993,Philippines,840,0,0,0,0,0,0,0,0,0,0,0,0
1993,Poland,290,0,0,0,0,0,0,0,0,0,0,0,0
1993,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0
1993,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
1993,Romania,360,9,5,0,0,6,1,4,0,9,0,0,0
1993,Russia,365,7,0,0,0,7,0,0,0,4,3,3,3
1993,Rwanda,517,3,0,0,0,3,0,0,0,1,2,0,0
1993,Saudi Arabia,670,0,0,0,0,0,0,0,0,0,0,0,0
1993,Senegal,433,5,1,0,0,4,0,0,0,3,2,0,0
1993,Sierra Leone,451,0,0,0,0,0,0,0,0,0,0,0,0
1993,Singapore,830,0,0,0,0,0,0,0,0,0,0,0,0
1993,Slovak Republic,317,0,0,0,0,0,0,0,0,0,0,0,0
1993,Slovenia,349,0,0,0,0,0,0,0,0,0,0,0,0
1993,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
1993,South Africa,560,17,0,0,0,11,0,0,0,4,7,3,2
1993,South Korea,732,10,1,0,3,4,0,0,0,2,6,4,4
1993,Spain,230,1,1,0,0,1,0,0,0,1,0,0,0
1993,Sri Lanka,780,1,0,0,1,0,0,0,0,0,1,0,0
1993,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0
1993,Suriname,115,1,0,0,0,1,0,0,0,1,0,0,0
1993,Swaziland,572,0,0,0,0,0,0,0,0,0,0,0,0
1993,Sweden,380,0,0,0,0,0,0,0,0,0,0,0,0
1993,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
1993,Syria,652,1,0,0,0,1,0,0,0,1,0,0,0
1993,Taiwan,713,5,0,0,1,4,0,0,0,3,2,0,0
1993,Tajikistan,702,0,0,0,0,0,0,0,0,0,0,0,0
1993,Tanzania,510,2,1,0,0,1,0,0,0,2,0,0,0
1993,Thailand,800,2,0,2,0,0,0,0,0,2,0,0,0
1993,Togo,461,3,0,0,0,3,0,0,0,1,2,1,1
1993,Tunisia,616,0,0,0,0,0,0,0,0,0,0,0,0
1993,Turkey,640,0,0,0,0,0,0,0,0,0,0,0,0
1993,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
1993,Uganda,500,4,0,0,0,2,0,0,0,0,2,2,2
1993,Ukraine,369,3,1,0,0,1,2,1,0,3,0,0,0
1993,United Arab Emirate,696,0,0,0,0,0,0,0,0,0,0,0,0
1993,United Kingdom,200,23,11,1,2,16,3,0,0,19,4,0,0
1993,Uruguay,165,74,5,0,0,4,0,0,0,7,1,0,0
1993,Uzbekistan,704,0,0,0,0,0,0,0,0,0,0,0,0
1993,Venezuela,101,10,1,0,2,3,2,0,0,3,5,2,1
1993,Vietnam,816,2,0,0,0,2,0,0,1,2,0,0,0
1993,Yemen,679,0,0,0,0,0,0,0,0,0,0,0,0
1993,Yugoslavia,347,2,0,0,0,2,0,1,0,1,1,2,1
1993,Zambia,551,1,0,0,0,1,0,0,0,0,1,0,0
1993,Zimbabwe,552,4,1,0,0,1,1,1,0,3,1,1,1
1994,Afghanistan,700,0,0,0,0,0,0,0,0,0,0,0,0
1994,Albania,339,8,0,0,0,1,0,0,0,1,0,0,0
1994,Algeria,615,0,0,0,0,0,0,0,0,0,0,0,0
1994,Angola,540,1,0,0,0,1,0,0,0,1,0,0,0
1994,Argentina,160,7,2,0,0,5,0,0,0,3,4,0,0
1994,Armenia,371,5,0,0,0,1,1,3,0,5,0,0,0
1994,Austria,305,0,0,0,0,0,0,0,0,0,0,0,0
1994,Azerbaijan,373,10,0,0,0,5,0,0,0,3,2,3,1
1994,Bahrain,692,15,0,0,0,1,0,0,0,0,1,1,1
1994,Bangladesh,771,14,1,0,0,10,0,2,0,7,6,5,3
1994,Belarus,370,2,0,0,0,2,0,1,0,2,0,0,0
1994,Belgium,211,0,0,0,0,0,0,0,0,0,0,0,0
1994,Benin,434,1,0,0,0,1,0,0,0,1,0,0,0
1994,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
1994,Bolivia,145,88,1,0,0,5,0,0,0,2,4,1,1
1994,Bosnia,346,1,0,0,0,1,0,0,0,1,0,0,0
1994,Botswana,571,0,0,0,0,0,0,0,0,0,0,0,0
1994,Brazil,140,2,0,0,0,2,0,0,0,2,0,0,0
1994,Bulgaria,355,0,0,0,0,0,0,0,0,0,0,0,0
1994,Burkina Faso,439,0,0,0,0,0,0,0,0,0,0,0,0
1994,Burundi,516,6,0,0,0,5,0,0,0,3,2,1,1
1994,Cambodia,811,17,0,0,0,1,0,0,0,1,0,1,0
1994,Cameroon,471,3,0,0,0,3,0,0,0,2,1,1,0
1994,Canada,20,2,0,0,0,1,1,0,0,2,0,0,0
1994,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
1994,Central African Republic,482,0,0,0,0,0,0,0,0,0,0,0,0
1994,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0
1994,Chile,155,18,4,0,0,5,0,0,0,9,0,0,0
1994,China,710,2,0,1,0,0,0,0,0,0,1,0,0
1994,Colombia,100,32,1,0,0,5,0,0,0,5,0,1,0
1994,Comoros,581,0,0,0,0,0,0,0,0,0,0,0,0
1994,Congo Brazzaville,484,2,2,0,0,0,0,0,0,1,1,0,0
1994,Congo Kinshasa,490,1,0,0,0,1,0,0,0,0,1,0,0
1994,Costa Rica,94,0,0,0,0,0,0,0,0,0,0,0,0
1994,Croatia,344,1,0,0,0,1,0,0,0,1,0,0,0
1994,Cuba,40,1,0,0,0,1,0,0,0,0,1,0,0
1994,Cyprus,352,0,0,0,0,0,0,0,0,0,0,0,0
1994,Czech Republic,316,1,0,0,0,1,0,0,0,1,0,0,0
1994,Denmark,390,0,0,0,0,0,0,0,0,0,0,0,0
1994,Djibouti,522,0,0,0,0,0,0,0,0,0,0,0,0
1994,Dominican Republic,42,3,0,0,0,2,0,0,0,0,2,0,0
1994,Ecuador,130,22,0,0,0,3,4,0,0,4,3,2,0
1994,Egypt,651,3,0,0,3,0,0,0,0,3,0,1,0
1994,El Salvador,92,0,0,0,0,0,0,0,0,0,0,0,0
1994,Equatorial Guinea,411,0,0,0,0,0,0,0,0,0,0,0,0
1994,Eritrea,531,0,0,0,0,0,0,0,0,0,0,0,0
1994,Estonia,366,0,0,0,0,0,0,0,0,0,0,0,0
1994,Ethiopia,530,2,0,0,0,2,0,0,1,2,0,0,0
1994,Finland,375,0,0,0,0,0,0,0,0,0,0,0,0
1994,France,220,20,11,0,0,19,2,1,0,13,7,0,0
1994,Gabon,481,4,0,0,0,1,0,0,0,0,1,1,1
1994,Gambia,420,1,1,0,0,1,0,0,0,1,0,0,0
1994,Georgia,372,3,0,0,0,2,0,1,0,2,1,0,0
1994,Germany,255,2,0,0,0,2,0,0,0,2,0,0,0
1994,Ghana,452,1,1,0,0,0,0,0,0,1,0,0,0
1994,Greece,350,6,1,0,0,0,0,0,0,1,0,0,0
1994,Guatemala,90,2,0,0,1,0,1,0,0,1,1,1,1
1994,Guinea,438,0,0,0,0,0,0,0,0,0,0,0,0
1994,Guinea-Bissau,404,1,0,0,0,1,0,0,0,1,0,0,0
1994,Guyana,110,0,0,0,0,0,0,0,0,0,0,0,0
1994,Haiti,41,10,1,0,2,9,0,0,0,5,5,5,3
1994,Honduras,91,6,0,3,0,6,2,1,0,5,1,0,0
1994,Hungary,310,3,0,0,0,2,0,0,0,2,0,0,0
1994,India,750,11,0,0,0,4,0,0,1,2,3,3,2
1994,Indonesia,850,19,3,0,0,1,0,1,3,6,2,0,0
1994,Iran,630,5,0,0,0,2,2,0,0,2,2,1,1
1994,Iraq,645,1,0,0,0,1,0,0,0,1,0,0,0
1994,Ireland,205,33,17,0,0,13,3,0,3,31,2,0,0
1994,Italy,325,4,0,0,0,4,0,0,0,3,1,0,0
1994,Ivory Coast,437,1,0,0,0,1,0,0,0,1,0,0,0
1994,Jamaica,51,0,0,0,0,0,0,0,0,0,0,0,0
1994,Japan,740,0,0,0,0,0,0,0,0,0,0,0,0
1994,Jordan,663,2,0,0,0,2,0,0,0,2,0,0,0
1994,Kazakhstan,705,17,1,0,0,0,0,1,0,2,0,0,0
1994,Kenya,501,0,0,0,0,0,0,0,0,0,0,0,0
1994,Kuwait,690,0,0,0,0,0,0,0,0,0,0,0,0
1994,Kyrgyzstan,703,1,0,0,0,1,0,0,0,1,0,0,0
1994,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
1994,Latvia,367,0,0,0,0,0,0,0,0,0,0,0,0
1994,Lebanon,660,2,0,0,0,2,0,0,0,1,1,0,0
1994,Lesotho,570,5,0,0,0,5,0,0,0,3,2,3,2
1994,Liberia,450,0,0,0,0,0,0,0,0,0,0,0,0
1994,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0
1994,Lithuania,368,0,0,0,0,0,0,0,0,0,0,0,0
1994,Luxembourg,212,0,0,0,0,0,0,0,0,0,0,0,0
1994,Macedonia,343,1,0,0,0,1,0,0,0,1,0,0,0
1994,Madagascar,580,0,0,0,0,0,0,0,0,0,0,0,0
1994,Malawi,553,3,0,1,0,2,2,1,0,2,1,0,0
1994,Malaysia,820,0,0,0,0,0,0,0,0,0,0,0,0
1994,Mali,432,1,0,0,0,1,0,0,0,0,1,0,0
1994,Mauritania,435,0,0,0,0,0,0,0,0,0,0,0,0
1994,Mauritius,590,0,0,0,0,0,0,0,0,0,0,0,0
1994,Mexico,70,16,0,0,0,12,0,1,0,10,2,0,0
1994,Moldova,359,1,0,0,0,1,0,0,1,1,0,0,0
1994,Mongolia,712,2,0,0,0,2,0,1,0,2,0,0,0
1994,Morocco,600,1,0,0,0,1,0,0,0,0,1,0,0
1994,Mozambique,541,7,3,0,0,4,2,0,0,1,5,2,2
1994,Myanmar,775,0,0,0,0,0,0,0,0,0,0,0,0
1994,Namibia,565,0,0,0,0,0,0,0,0,0,0,0,0
1994,Nepal,790,12,0,0,0,8,0,5,0,8,2,0,0
1994,Netherlands,210,0,0,0,0,0,0,0,0,0,0,0,0
1994,Nicaragua,93,21,1,0,0,4,2,0,0,3,2,0,0
1994,Niger,436,13,5,0,0,9,0,0,0,7,5,2,2
1994,Nigeria,475,10,0,0,0,9,0,1,0,4,6,3,2
1994,North Korea,731,0,0,0,0,0,0,0,0,0,0,0,0
1994,Norway,385,0,0,0,0,0,0,0,0,0,0,0,0
1994,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
1994,Pakistan,770,10,0,0,0,3,0,0,0,0,3,2,2
1994,Panama,95,0,0,0,0,0,0,0,0,0,0,0,0
1994,Papua New Guinea,910,0,0,0,0,0,0,0,0,0,0,0,0
1994,Paraguay,150,15,0,0,0,3,0,0,0,3,0,1,0
1994,Peru,135,5,0,0,0,4,0,0,0,4,0,0,0
1994,Philippines,840,0,0,0,0,0,0,0,0,0,0,0,0
1994,Poland,290,2,0,0,0,2,0,0,0,2,0,0,0
1994,Portugal,235,2,0,0,0,2,0,0,0,2,0,0,0
1994,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
1994,Romania,360,20,5,0,0,6,0,0,1,10,0,0,0
1994,Russia,365,5,1,0,0,4,0,0,0,5,0,0,0
1994,Rwanda,517,0,0,0,0,0,0,0,0,0,0,0,0
1994,Saudi Arabia,670,2,0,0,1,0,0,0,0,1,0,0,0
1994,Senegal,433,1,0,0,0,0,1,0,0,0,1,1,1
1994,Sierra Leone,451,0,0,0,0,0,0,0,0,0,0,0,0
1994,Singapore,830,0,0,0,0,0,0,0,0,0,0,0,0
1994,Slovak Republic,317,2,0,0,0,2,0,0,0,2,0,0,0
1994,Slovenia,349,0,0,0,0,0,0,0,0,0,0,0,0
1994,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
1994,South Africa,560,27,2,0,0,14,0,0,0,6,9,3,3
1994,South Korea,732,10,1,0,2,6,0,0,0,4,5,5,5
1994,Spain,230,2,1,1,0,0,0,0,0,1,1,0,0
1994,Sri Lanka,780,3,0,0,0,3,0,0,0,2,1,1,0
1994,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0
1994,Suriname,115,13,0,0,0,2,2,0,0,3,1,0,0
1994,Swaziland,572,0,0,0,0,0,0,0,0,0,0,0,0
1994,Sweden,380,0,0,0,0,0,0,0,0,0,0,0,0
1994,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
1994,Syria,652,0,0,0,0,0,0,0,0,0,0,0,0
1994,Taiwan,713,6,1,2,1,2,0,0,0,5,1,1,1
1994,Tajikistan,702,0,0,0,0,0,0,0,0,0,0,0,0
1994,Tanzania,510,1,0,0,0,1,0,0,0,1,0,0,0
1994,Thailand,800,2,0,0,0,2,0,0,0,2,0,0,0
1994,Togo,461,0,0,0,0,0,0,0,0,0,0,0,0
1994,Tunisia,616,0,0,0,0,0,0,0,0,0,0,0,0
1994,Turkey,640,0,0,0,0,0,0,0,0,0,0,0,0
1994,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
1994,Uganda,500,7,0,0,0,2,1,0,0,1,2,1,1
1994,Ukraine,369,0,0,0,0,0,0,0,0,0,0,0,0
1994,United Arab Emirate,696,0,0,0,0,0,0,0,0,0,0,0,0
1994,United Kingdom,200,16,0,0,1,12,0,0,0,8,5,1,1
1994,Uruguay,165,6,0,0,1,5,0,0,0,5,0,0,0
1994,Uzbekistan,704,0,0,0,0,0,0,0,0,0,0,0,0
1994,Venezuela,101,15,4,1,0,5,6,0,0,5,6,2,2
1994,Vietnam,816,0,0,0,0,0,0,0,0,0,0,0,0
1994,Yemen,679,6,0,0,0,1,1,0,1,2,1,1,0
1994,Yugoslavia,347,0,0,0,0,0,0,0,0,0,0,0,0
1994,Zambia,551,4,0,0,1,3,0,0,0,2,2,0,0
1994,Zimbabwe,552,3,2,0,0,1,0,0,0,2,1,0,0
1995,Afghanistan,700,0,0,0,0,0,0,0,0,0,0,0,0
1995,Albania,339,0,0,0,0,0,0,0,0,0,0,0,0
1995,Algeria,615,0,0,0,0,0,0,0,0,0,0,0,0
1995,Angola,540,0,0,0,0,0,0,0,0,0,0,0,0
1995,Argentina,160,4,0,0,0,3,0,0,0,0,3,0,0
1995,Armenia,371,5,0,0,0,4,0,1,0,4,1,1,1
1995,Austria,305,0,0,0,0,0,0,0,0,0,0,0,0
1995,Azerbaijan,373,6,0,0,0,2,0,0,0,1,1,1,1
1995,Bahrain,692,0,0,0,0,0,0,0,0,0,0,0,0
1995,Bangladesh,771,25,0,0,2,1,0,10,0,3,10,10,9
1995,Belarus,370,4,1,0,0,3,1,2,0,4,0,0,0
1995,Belgium,211,2,1,0,0,1,0,0,0,2,0,0,0
1995,Benin,434,0,0,0,0,0,0,0,0,0,0,0,0
1995,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
1995,Bolivia,145,96,5,2,0,7,0,0,0,6,8,1,1
1995,Bosnia,346,2,0,0,0,2,0,0,0,2,0,0,0
1995,Botswana,571,4,0,0,0,2,0,0,0,0,2,1,1
1995,Brazil,140,38,0,0,0,6,0,0,0,6,0,1,0
1995,Bulgaria,355,6,0,4,0,5,0,0,0,5,0,1,0
1995,Burkina Faso,439,0,0,0,0,0,0,0,0,0,0,0,0
1995,Burundi,516,3,0,0,0,2,0,2,0,3,0,0,0
1995,Cambodia,811,0,0,0,0,0,0,0,0,0,0,0,0
1995,Cameroon,471,0,0,0,0,0,0,0,0,0,0,0,0
1995,Canada,20,2,0,1,0,0,1,0,0,1,1,1,1
1995,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
1995,Central African Republic,482,0,0,0,0,0,0,0,0,0,0,0,0
1995,Chad,483,1,0,0,0,1,0,1,0,0,1,0,0
1995,Chile,155,5,1,0,0,3,0,0,0,3,1,1,1
1995,China,710,0,0,0,0,0,0,0,0,0,0,0,0
1995,Colombia,100,2,1,0,0,1,0,0,0,2,0,0,0
1995,Comoros,581,0,0,0,0,0,0,0,0,0,0,0,0
1995,Congo Brazzaville,484,0,0,0,0,0,0,0,0,0,0,0,0
